transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,month,month_number,year,age_group,day,week,week_day
517,2025-07-08,CUST374,Female,31,Clothing,4,25.0,100.0,July,7,2025,26-35,8,28,Tuesday
518,2025-07-08,CUST094,Male,35,Clothing,1,30.0,30.0,July,7,2025,26-35,8,28,Tuesday
519,2025-07-09,CUST375,Female,24,Electronics,4,30.0,120.0,July,7,2025,18-25,9,28,Wednesday
520,2025-07-09,CUST161,Male,36,Electronics,4,25.0,100.0,July,7,2025,36-45,9,28,Wednesday
521,2025-07-09,CUST376,Female,18,Clothing,4,30.0,120.0,July,7,2025,18-25,9,28,Wednesday
522,2025-07-09,CUST260,Male,19,Beauty,3,500.0,1500.0,July,7,2025,18-25,9,28,Wednesday
523,2025-07-11,CUST377,Female,40,Electronics,1,300.0,300.0,July,7,2025,36-45,11,28,Friday
524,2025-07-11,CUST307,Male,54,Beauty,4,300.0,1200.0,July,7,2025,46+,11,28,Friday
525,2025-07-12,CUST378,Female,47,Beauty,2,25.0,50.0,July,7,2025,46+,12,28,Saturday
526,2025-07-13,CUST213,Female,52,Clothing,2,50.0,100.0,July,7,2025,46+,13,28,Sunday
527,2025-07-14,CUST379,Female,61,Clothing,2,25.0,50.0,July,7,2025,46+,14,29,Monday
528,2025-07-14,CUST380,Male,41,Clothing,2,30.0,60.0,July,7,2025,36-45,14,29,Monday
529,2025-07-14,CUST381,Male,34,Clothing,3,50.0,150.0,July,7,2025,26-35,14,29,Monday
530,2025-07-14,CUST076,Male,31,Electronics,4,30.0,120.0,July,7,2025,26-35,14,29,Monday
531,2025-07-14,CUST382,Female,26,Electronics,1,500.0,500.0,July,7,2025,26-35,14,29,Monday
532,2025-07-14,CUST139,Male,57,Clothing,4,30.0,120.0,July,7,2025,46+,14,29,Monday
533,2025-07-14,CUST383,Male,42,Electronics,3,500.0,1500.0,July,7,2025,36-45,14,29,Monday
534,2025-07-14,CUST258,Male,43,Clothing,2,500.0,1000.0,July,7,2025,36-45,14,29,Monday
535,2025-07-14,CUST384,Female,54,Beauty,3,30.0,90.0,July,7,2025,46+,14,29,Monday
536,2025-07-14,CUST385,Male,38,Beauty,4,30.0,120.0,July,7,2025,36-45,14,29,Monday
537,2025-07-15,CUST386,Male,59,Beauty,1,500.0,500.0,July,7,2025,46+,15,29,Tuesday
538,2025-07-15,CUST387,Female,58,Clothing,3,50.0,150.0,July,7,2025,46+,15,29,Tuesday
539,2025-07-16,CUST388,Male,51,Beauty,6,500.0,3000.0,July,7,2025,46+,16,29,Wednesday
540,2025-07-16,CUST389,Male,54,Electronics,3,300.0,900.0,July,7,2025,46+,16,29,Wednesday
541,2025-07-17,CUST331,Male,42,Beauty,1,500.0,500.0,July,7,2025,36-45,17,29,Thursday
542,2025-07-17,CUST390,Female,55,Beauty,1,50.0,50.0,July,7,2025,46+,17,29,Thursday
543,2025-07-19,CUST292,Male,40,Beauty,2,300.0,600.0,July,7,2025,36-45,19,29,Saturday
544,2025-07-19,CUST391,Male,59,Electronics,1,25.0,25.0,July,7,2025,46+,19,29,Saturday
545,2025-07-19,CUST185,Female,44,Clothing,2,25.0,50.0,July,7,2025,36-45,19,29,Saturday
546,2025-07-19,CUST392,Male,23,Electronics,4,50.0,200.0,July,7,2025,18-25,19,29,Saturday
547,2025-07-21,CUST289,Female,44,Clothing,4,500.0,2000.0,July,7,2025,36-45,21,30,Monday
548,2025-07-22,CUST393,Male,57,Clothing,2,30.0,60.0,July,7,2025,46+,22,30,Tuesday
549,2025-07-22,CUST358,Female,43,Beauty,2,50.0,100.0,July,7,2025,36-45,22,30,Tuesday
550,2025-07-23,CUST394,Female,38,Clothing,3,300.0,900.0,July,7,2025,36-45,23,30,Wednesday
551,2025-07-24,CUST026,Female,45,Electronics,3,300.0,900.0,July,7,2025,36-45,24,30,Thursday
552,2025-07-24,CUST395,Female,53,Electronics,3,25.0,75.0,July,7,2025,46+,24,30,Thursday
553,2025-07-24,CUST113,Female,28,Clothing,4,300.0,1200.0,July,7,2025,26-35,24,30,Thursday
554,2025-07-24,CUST396,Male,56,Beauty,3,50.0,150.0,July,7,2025,46+,24,30,Thursday
555,2025-07-24,CUST211,Female,52,Beauty,1,300.0,300.0,July,7,2025,46+,24,30,Thursday
556,2025-07-25,CUST397,Female,51,Electronics,2,50.0,100.0,July,7,2025,46+,25,30,Friday
557,2025-07-25,CUST398,Female,64,Beauty,3,30.0,90.0,July,7,2025,46+,25,30,Friday
558,2025-07-25,CUST399,Female,50,Clothing,1,25.0,25.0,July,7,2025,46+,25,30,Friday
559,2025-07-26,CUST400,Male,53,Clothing,4,300.0,1200.0,July,7,2025,46+,26,30,Saturday
560,2025-07-26,CUST401,Female,37,Electronics,1,50.0,50.0,July,7,2025,36-45,26,30,Saturday
561,2025-07-26,CUST402,Female,60,Clothing,4,500.0,2000.0,July,7,2025,46+,26,30,Saturday
562,2025-07-27,CUST403,Female,44,Electronics,2,25.0,50.0,July,7,2025,36-45,27,30,Sunday
563,2025-07-27,CUST404,Male,48,Clothing,2,30.0,60.0,July,7,2025,46+,27,30,Sunday
564,2025-07-27,CUST405,Male,53,Electronics,2,50.0,100.0,July,7,2025,46+,27,30,Sunday
565,2025-07-28,CUST406,Male,53,Beauty,2,30.0,60.0,July,7,2025,46+,28,31,Monday
566,2025-07-28,CUST407,Male,43,Clothing,1,30.0,30.0,July,7,2025,36-45,28,31,Monday
567,2025-07-28,CUST408,Female,60,Clothing,3,300.0,900.0,July,7,2025,46+,28,31,Monday
568,2025-07-28,CUST409,Female,44,Electronics,1,300.0,300.0,July,7,2025,36-45,28,31,Monday
569,2025-07-28,CUST410,Female,22,Electronics,4,50.0,200.0,July,7,2025,18-25,28,31,Monday
570,2025-07-29,CUST411,Female,37,Clothing,1,500.0,500.0,July,7,2025,36-45,29,31,Tuesday
571,2025-07-29,CUST076,Female,28,Electronics,1,50.0,50.0,July,7,2025,26-35,29,31,Tuesday
572,2025-07-30,CUST412,Female,27,Clothing,4,500.0,2000.0,July,7,2025,26-35,30,31,Wednesday
573,2025-07-30,CUST139,Male,57,Beauty,2,30.0,60.0,July,7,2025,46+,30,31,Wednesday
574,2025-07-31,CUST413,Female,55,Electronics,2,25.0,50.0,July,7,2025,46+,31,31,Thursday
575,2025-08-01,CUST258,Male,23,Clothing,2,50.0,100.0,August,8,2025,18-25,1,31,Friday
576,2025-08-01,CUST414,Male,25,Beauty,3,50.0,150.0,August,8,2025,18-25,1,31,Friday
577,2025-08-01,CUST049,Female,40,Beauty,4,500.0,2000.0,August,8,2025,36-45,1,31,Friday
578,2025-08-02,CUST415,Male,64,Clothing,4,30.0,120.0,August,8,2025,46+,2,31,Saturday
579,2025-08-03,CUST108,Female,43,Electronics,1,30.0,30.0,August,8,2025,36-45,3,31,Sunday
580,2025-08-03,CUST416,Male,63,Clothing,3,500.0,1500.0,August,8,2025,46+,3,31,Sunday
581,2025-08-03,CUST310,Female,60,Beauty,2,30.0,60.0,August,8,2025,46+,3,31,Sunday
582,2025-08-04,CUST417,Male,29,Clothing,3,300.0,900.0,August,8,2025,26-35,4,32,Monday
583,2025-08-04,CUST414,Female,43,Electronics,4,25.0,100.0,August,8,2025,36-45,4,32,Monday
584,2025-08-04,CUST418,Female,30,Beauty,4,50.0,200.0,August,8,2025,26-35,4,32,Monday
585,2025-08-04,CUST419,Female,57,Clothing,1,25.0,25.0,August,8,2025,46+,4,32,Monday
586,2025-08-05,CUST420,Female,35,Electronics,1,50.0,50.0,August,8,2025,26-35,5,32,Tuesday
587,2025-08-05,CUST421,Female,42,Beauty,4,300.0,1200.0,August,8,2025,36-45,5,32,Tuesday
588,2025-08-05,CUST422,Male,50,Electronics,2,30.0,60.0,August,8,2025,46+,5,32,Tuesday
589,2025-08-05,CUST423,Male,64,Beauty,2,500.0,1000.0,August,8,2025,46+,5,32,Tuesday
590,2025-08-05,CUST424,Male,57,Clothing,3,300.0,900.0,August,8,2025,46+,5,32,Tuesday
591,2025-08-05,CUST425,Female,60,Electronics,4,25.0,100.0,August,8,2025,46+,5,32,Tuesday
592,2025-08-05,CUST426,Male,29,Beauty,4,500.0,2000.0,August,8,2025,26-35,5,32,Tuesday
593,2025-08-05,CUST427,Female,61,Electronics,2,30.0,60.0,August,8,2025,46+,5,32,Tuesday
594,2025-08-06,CUST428,Female,53,Electronics,2,300.0,600.0,August,8,2025,46+,6,32,Wednesday
595,2025-08-06,CUST429,Male,21,Clothing,4,500.0,2000.0,August,8,2025,18-25,6,32,Wednesday
596,2025-08-07,CUST430,Male,22,Electronics,1,300.0,300.0,August,8,2025,18-25,7,32,Thursday
597,2025-08-07,CUST431,Female,54,Beauty,4,300.0,1200.0,August,8,2025,46+,7,32,Thursday
598,2025-08-08,CUST432,Male,25,Beauty,4,30.0,120.0,August,8,2025,18-25,8,32,Friday
599,2025-08-08,CUST433,Female,59,Beauty,2,50.0,100.0,August,8,2025,46+,8,32,Friday
600,2025-08-08,CUST434,Female,45,Beauty,2,500.0,1000.0,August,8,2025,36-45,8,32,Friday
601,2025-08-08,CUST018,Female,48,Clothing,1,30.0,30.0,August,8,2025,46+,8,32,Friday
602,2025-08-09,CUST435,Female,26,Electronics,1,300.0,300.0,August,8,2025,26-35,9,32,Saturday
603,2025-08-09,CUST111,Female,46,Clothing,3,30.0,90.0,August,8,2025,46+,9,32,Saturday
604,2025-08-09,CUST436,Male,31,Electronics,4,50.0,200.0,August,8,2025,26-35,9,32,Saturday
605,2025-08-09,CUST113,Male,57,Electronics,2,500.0,1000.0,August,8,2025,46+,9,32,Saturday
606,2025-08-10,CUST437,Female,58,Electronics,1,50.0,50.0,August,8,2025,46+,10,32,Sunday
607,2025-08-11,CUST108,Female,39,Clothing,3,25.0,75.0,August,8,2025,36-45,11,33,Monday
608,2025-08-11,CUST438,Male,28,Electronics,3,500.0,1500.0,August,8,2025,26-35,11,33,Monday
609,2025-08-11,CUST213,Male,40,Clothing,2,50.0,100.0,August,8,2025,36-45,11,33,Monday
610,2025-08-12,CUST439,Female,18,Beauty,2,300.0,600.0,August,8,2025,18-25,12,33,Tuesday
611,2025-08-12,CUST411,Male,63,Beauty,3,500.0,1500.0,August,8,2025,46+,12,33,Tuesday
612,2025-08-12,CUST440,Female,54,Electronics,1,500.0,500.0,August,8,2025,46+,12,33,Tuesday
613,2025-08-12,CUST412,Male,38,Clothing,3,30.0,90.0,August,8,2025,36-45,12,33,Tuesday
614,2025-08-13,CUST441,Female,43,Beauty,4,300.0,1200.0,August,8,2025,36-45,13,33,Wednesday
615,2025-08-13,CUST442,Male,63,Clothing,4,25.0,100.0,August,8,2025,46+,13,33,Wednesday
616,2025-08-14,CUST443,Female,53,Clothing,2,50.0,100.0,August,8,2025,46+,14,33,Thursday
617,2025-08-14,CUST444,Male,40,Electronics,1,30.0,30.0,August,8,2025,36-45,14,33,Thursday
618,2025-08-15,CUST445,Male,18,Beauty,4,50.0,200.0,August,8,2025,18-25,15,33,Friday
619,2025-08-15,CUST446,Female,57,Electronics,4,25.0,100.0,August,8,2025,46+,15,33,Friday
620,2025-08-15,CUST447,Male,32,Electronics,3,25.0,75.0,August,8,2025,26-35,15,33,Friday
621,2025-08-15,CUST448,Female,38,Beauty,2,500.0,1000.0,August,8,2025,36-45,15,33,Friday
622,2025-08-15,CUST449,Male,64,Beauty,3,25.0,75.0,August,8,2025,46+,15,33,Friday
623,2025-08-15,CUST450,Female,26,Clothing,3,50.0,150.0,August,8,2025,26-35,15,33,Friday
624,2025-08-17,CUST451,Male,26,Beauty,3,300.0,900.0,August,8,2025,26-35,17,33,Sunday
625,2025-08-18,CUST139,Female,27,Clothing,1,300.0,300.0,August,8,2025,26-35,18,34,Monday
626,2025-08-18,CUST452,Male,43,Clothing,4,500.0,2000.0,August,8,2025,36-45,18,34,Monday
627,2025-08-18,CUST258,Female,58,Clothing,1,50.0,50.0,August,8,2025,46+,18,34,Monday
628,2025-08-19,CUST453,Male,52,Beauty,4,50.0,200.0,August,8,2025,46+,19,34,Tuesday
629,2025-08-19,CUST049,Female,42,Electronics,2,25.0,50.0,August,8,2025,36-45,19,34,Tuesday
630,2025-08-19,CUST454,Female,43,Clothing,2,50.0,100.0,August,8,2025,36-45,19,34,Tuesday
631,2025-08-19,CUST108,Female,28,Electronics,3,30.0,90.0,August,8,2025,26-35,19,34,Tuesday
632,2025-08-20,CUST455,Male,55,Electronics,4,25.0,100.0,August,8,2025,46+,20,34,Wednesday
633,2025-08-21,CUST310,Female,19,Beauty,4,30.0,120.0,August,8,2025,18-25,21,34,Thursday
634,2025-08-21,CUST456,Male,24,Electronics,4,500.0,2000.0,August,8,2025,18-25,21,34,Thursday
635,2025-08-21,CUST414,Female,35,Electronics,3,300.0,900.0,August,8,2025,26-35,21,34,Thursday
636,2025-08-21,CUST457,Male,44,Beauty,3,500.0,1500.0,August,8,2025,36-45,21,34,Thursday
637,2025-08-21,CUST458,Female,51,Clothing,2,300.0,600.0,August,8,2025,46+,21,34,Thursday
638,2025-08-21,CUST459,Male,44,Electronics,1,500.0,500.0,August,8,2025,36-45,21,34,Thursday
639,2025-08-22,CUST460,Male,34,Beauty,4,50.0,200.0,August,8,2025,26-35,22,34,Friday
640,2025-08-22,CUST461,Female,60,Electronics,4,30.0,120.0,August,8,2025,46+,22,34,Friday
641,2025-08-23,CUST462,Male,61,Electronics,1,300.0,300.0,August,8,2025,46+,23,34,Saturday
642,2025-08-23,CUST463,Male,41,Clothing,4,25.0,100.0,August,8,2025,36-45,23,34,Saturday
643,2025-08-23,CUST464,Female,42,Electronics,3,30.0,90.0,August,8,2025,36-45,23,34,Saturday
644,2025-08-24,CUST465,Male,24,Beauty,3,25.0,75.0,August,8,2025,18-25,24,34,Sunday
645,2025-08-24,CUST466,Male,23,Electronics,4,30.0,120.0,August,8,2025,18-25,24,34,Sunday
646,2025-08-24,CUST076,Male,41,Clothing,3,30.0,90.0,August,8,2025,36-45,24,34,Sunday
647,2025-08-25,CUST467,Female,50,Clothing,3,500.0,1500.0,August,8,2025,46+,25,35,Monday
648,2025-08-25,CUST139,Male,46,Beauty,4,300.0,1200.0,August,8,2025,46+,25,35,Monday
649,2025-08-25,CUST468,Female,60,Clothing,2,300.0,600.0,August,8,2025,46+,25,35,Monday
650,2025-08-26,CUST258,Male,39,Electronics,1,30.0,30.0,August,8,2025,36-45,26,35,Tuesday
651,2025-08-26,CUST469,Male,43,Clothing,3,50.0,150.0,August,8,2025,36-45,26,35,Tuesday
652,2025-08-26,CUST049,Male,45,Beauty,2,50.0,100.0,August,8,2025,36-45,26,35,Tuesday
653,2025-08-27,CUST470,Female,38,Clothing,3,25.0,75.0,August,8,2025,36-45,27,35,Wednesday
654,2025-08-27,CUST108,Male,24,Clothing,3,25.0,75.0,August,8,2025,18-25,27,35,Wednesday
655,2025-08-27,CUST471,Male,34,Clothing,1,500.0,500.0,August,8,2025,26-35,27,35,Wednesday
656,2025-08-27,CUST310,Female,37,Beauty,3,30.0,90.0,August,8,2025,36-45,27,35,Wednesday
657,2025-08-28,CUST472,Male,58,Clothing,1,25.0,25.0,August,8,2025,46+,28,35,Thursday
658,2025-08-28,CUST414,Female,37,Clothing,3,25.0,75.0,August,8,2025,36-45,28,35,Thursday
659,2025-08-28,CUST473,Female,39,Electronics,1,30.0,30.0,August,8,2025,36-45,28,35,Thursday
660,2025-08-29,CUST474,Male,45,Beauty,2,500.0,1000.0,August,8,2025,36-45,29,35,Friday
661,2025-08-29,CUST475,Female,57,Clothing,4,25.0,100.0,August,8,2025,46+,29,35,Friday
662,2025-08-29,CUST003,Male,24,Beauty,2,500.0,1000.0,August,8,2025,18-25,29,35,Friday
663,2025-08-29,CUST063,Female,18,Clothing,4,300.0,1200.0,August,8,2025,18-25,29,35,Friday
664,2025-08-31,CUST476,Female,49,Clothing,4,500.0,2000.0,August,8,2025,46+,31,35,Sunday
665,2025-08-31,CUST063,Male,30,Clothing,1,50.0,50.0,August,8,2025,26-35,31,35,Sunday
666,2025-08-31,CUST477,Female,47,Electronics,3,50.0,150.0,August,8,2025,46+,31,35,Sunday
667,2025-08-31,CUST478,Female,40,Electronics,1,500.0,500.0,August,8,2025,36-45,31,35,Sunday
668,2025-08-31,CUST479,Female,36,Electronics,3,50.0,150.0,August,8,2025,36-45,31,35,Sunday
669,2025-09-01,CUST003,Female,49,Beauty,4,300.0,1200.0,September,9,2025,46+,1,36,Monday
670,2025-09-01,CUST480,Female,47,Beauty,1,30.0,30.0,September,9,2025,46+,1,36,Monday
671,2025-09-01,CUST213,Male,46,Electronics,3,50.0,150.0,September,9,2025,46+,1,36,Monday
672,2025-09-01,CUST481,Female,62,Beauty,2,50.0,100.0,September,9,2025,46+,1,36,Monday
673,2025-09-02,CUST073,Male,46,Clothing,3,500.0,1500.0,September,9,2025,46+,2,36,Tuesday
674,2025-09-02,CUST482,Female,47,Clothing,1,300.0,300.0,September,9,2025,46+,2,36,Tuesday
675,2025-09-02,CUST256,Male,33,Clothing,2,30.0,60.0,September,9,2025,26-35,2,36,Tuesday
676,2025-09-03,CUST483,Male,57,Electronics,3,500.0,1500.0,September,9,2025,46+,3,36,Wednesday
677,2025-09-04,CUST289,Female,36,Beauty,3,500.0,1500.0,September,9,2025,36-45,4,36,Thursday
678,2025-09-05,CUST484,Female,35,Electronics,3,300.0,900.0,September,9,2025,26-35,5,36,Friday
679,2025-09-05,CUST290,Female,18,Beauty,3,30.0,90.0,September,9,2025,18-25,5,36,Friday
680,2025-09-06,CUST485,Male,31,Clothing,3,300.0,900.0,September,9,2025,26-35,6,36,Saturday
681,2025-09-06,CUST076,Female,64,Electronics,2,30.0,60.0,September,9,2025,46+,6,36,Saturday
682,2025-09-06,CUST486,Female,31,Beauty,4,300.0,1200.0,September,9,2025,26-35,6,36,Saturday
683,2025-09-06,CUST307,Male,55,Beauty,2,500.0,1000.0,September,9,2025,46+,6,36,Saturday
684,2025-09-06,CUST487,Male,53,Clothing,2,500.0,1000.0,September,9,2025,46+,6,36,Saturday
685,2025-09-07,CUST488,Male,50,Electronics,2,25.0,50.0,September,9,2025,46+,7,36,Sunday
686,2025-09-07,CUST489,Female,40,Electronics,4,50.0,200.0,September,9,2025,36-45,7,36,Sunday
687,2025-09-07,CUST490,Male,61,Electronics,1,300.0,300.0,September,9,2025,46+,7,36,Sunday
688,2025-09-08,CUST491,Female,19,Clothing,4,25.0,100.0,September,9,2025,18-25,8,37,Monday
689,2025-09-08,CUST492,Male,19,Electronics,2,50.0,100.0,September,9,2025,18-25,8,37,Monday
690,2025-09-08,CUST493,Female,37,Clothing,3,300.0,900.0,September,9,2025,36-45,8,37,Monday
691,2025-09-08,CUST494,Male,54,Clothing,3,30.0,90.0,September,9,2025,46+,8,37,Monday
692,2025-09-09,CUST495,Female,26,Clothing,2,50.0,100.0,September,9,2025,26-35,9,37,Tuesday
693,2025-09-09,CUST308,Male,22,Beauty,3,500.0,1500.0,September,9,2025,18-25,9,37,Tuesday
694,2025-09-09,CUST496,Female,28,Electronics,2,25.0,50.0,September,9,2025,26-35,9,37,Tuesday
695,2025-09-10,CUST497,Female,26,Electronics,3,50.0,150.0,September,9,2025,26-35,10,37,Wednesday
696,2025-09-11,CUST498,Male,51,Clothing,4,50.0,200.0,September,9,2025,46+,11,37,Thursday
697,2025-09-11,CUST411,Female,52,Clothing,1,500.0,500.0,September,9,2025,46+,11,37,Thursday
698,2025-09-13,CUST499,Female,52,Electronics,1,300.0,300.0,September,9,2025,46+,13,37,Saturday
699,2025-09-14,CUST500,Male,57,Clothing,4,30.0,120.0,September,9,2025,46+,14,37,Sunday
700,2025-09-15,CUST204,Female,46,Electronics,4,500.0,2000.0,September,9,2025,46+,15,38,Monday
701,2025-09-16,CUST501,Male,28,Beauty,2,30.0,60.0,September,9,2025,26-35,16,38,Tuesday
702,2025-09-16,CUST05,Male,58,Clothing,2,300.0,600.0,September,9,2025,46+,16,38,Tuesday
703,2025-09-16,CUST304,Female,54,Electronics,2,50.0,100.0,September,9,2025,46+,16,38,Tuesday
704,2025-09-17,CUST502,Male,31,Clothing,3,30.0,90.0,September,9,2025,26-35,17,38,Wednesday
705,2025-09-17,CUST063,Female,22,Electronics,2,25.0,50.0,September,9,2025,18-25,17,38,Wednesday
706,2025-09-17,CUST503,Male,21,Electronics,4,25.0,100.0,September,9,2025,18-25,17,38,Wednesday
707,2025-09-17,CUST026,Male,62,Clothing,1,500.0,500.0,September,9,2025,46+,17,38,Wednesday
708,2025-09-17,CUST504,Male,42,Beauty,3,300.0,900.0,September,9,2025,36-45,17,38,Wednesday
709,2025-09-18,CUST113,Female,35,Electronics,2,500.0,1000.0,September,9,2025,26-35,18,38,Thursday
710,2025-09-18,CUST505,Male,57,Electronics,3,500.0,1500.0,September,9,2025,46+,18,38,Thursday
711,2025-09-18,CUST211,Male,31,Electronics,3,500.0,1500.0,September,9,2025,26-35,18,38,Thursday
712,2025-09-19,CUST506,Female,55,Beauty,2,25.0,50.0,September,9,2025,46+,19,38,Friday
713,2025-09-19,CUST507,Male,50,Beauty,3,25.0,75.0,September,9,2025,46+,19,38,Friday
714,2025-09-21,CUST508,Female,40,Clothing,1,500.0,500.0,September,9,2025,36-45,21,38,Sunday
715,2025-09-21,CUST509,Female,34,Beauty,4,25.0,100.0,September,9,2025,26-35,21,38,Sunday
716,2025-09-22,CUST510,Female,57,Clothing,4,300.0,1200.0,September,9,2025,46+,22,39,Monday
717,2025-09-22,CUST511,Male,23,Clothing,1,500.0,500.0,September,9,2025,18-25,22,39,Monday
718,2025-09-23,CUST073,Male,23,Beauty,3,25.0,75.0,September,9,2025,18-25,23,39,Tuesday
719,2025-09-24,CUST512,Male,56,Clothing,2,30.0,60.0,September,9,2025,46+,24,39,Wednesday
720,2025-09-24,CUST137,Male,50,Beauty,3,500.0,1500.0,September,9,2025,46+,24,39,Wednesday
721,2025-09-25,CUST513,Female,54,Clothing,1,500.0,500.0,September,9,2025,46+,25,39,Thursday
722,2025-09-25,CUST257,Male,50,Beauty,3,300.0,900.0,September,9,2025,46+,25,39,Thursday
723,2025-09-25,CUST514,Male,39,Beauty,4,50.0,200.0,September,9,2025,36-45,25,39,Thursday
724,2025-09-26,CUST330,Male,50,Clothing,3,50.0,150.0,September,9,2025,46+,26,39,Friday
725,2025-09-28,CUST515,Male,46,Electronics,1,300.0,300.0,September,9,2025,46+,28,39,Sunday
726,2025-09-28,CUST076,Female,46,Clothing,4,300.0,1200.0,September,9,2025,46+,28,39,Sunday
727,2025-09-28,CUST516,Female,21,Beauty,3,300.0,900.0,September,9,2025,18-25,28,39,Sunday
728,2025-09-29,CUST139,Male,62,Electronics,3,50.0,150.0,September,9,2025,46+,29,40,Monday
729,2025-09-29,CUST517,Female,19,Clothing,4,300.0,1200.0,September,9,2025,18-25,29,40,Monday
730,2025-09-29,CUST258,Male,53,Clothing,2,25.0,50.0,September,9,2025,46+,29,40,Monday
731,2025-09-29,CUST518,Male,19,Clothing,4,500.0,2000.0,September,9,2025,18-25,29,40,Monday
732,2025-09-30,CUST331,Male,45,Electronics,2,500.0,1000.0,September,9,2025,36-45,30,40,Tuesday
733,2025-09-30,CUST519,Male,47,Beauty,1,30.0,30.0,September,9,2025,46+,30,40,Tuesday
734,2025-10-01,CUST292,Female,55,Clothing,1,30.0,30.0,October,10,2025,46+,1,40,Wednesday
735,2025-10-01,CUST520,Female,21,Clothing,4,500.0,2000.0,October,10,2025,18-25,1,40,Wednesday
736,2025-10-01,CUST185,Male,18,Clothing,4,25.0,100.0,October,10,2025,18-25,1,40,Wednesday
737,2025-10-02,CUST521,Male,25,Clothing,1,50.0,50.0,October,10,2025,18-25,2,40,Thursday
738,2025-10-02,CUST289,Female,46,Clothing,2,50.0,100.0,October,10,2025,46+,2,40,Thursday
739,2025-10-02,CUST522,Male,56,Beauty,1,25.0,25.0,October,10,2025,46+,2,40,Thursday
740,2025-10-02,CUST358,Female,20,Beauty,4,50.0,200.0,October,10,2025,18-25,2,40,Thursday
741,2025-10-02,CUST523,Male,49,Clothing,1,300.0,300.0,October,10,2025,46+,2,40,Thursday
742,2025-10-03,CUST026,Female,27,Electronics,4,500.0,2000.0,October,10,2025,26-35,3,40,Friday
743,2025-10-03,CUST524,Male,27,Beauty,4,500.0,2000.0,October,10,2025,26-35,3,40,Friday
744,2025-10-03,CUST113,Female,36,Electronics,1,25.0,25.0,October,10,2025,36-45,3,40,Friday
745,2025-10-03,CUST525,Male,63,Beauty,2,50.0,100.0,October,10,2025,46+,3,40,Friday
746,2025-10-03,CUST211,Female,51,Clothing,3,30.0,90.0,October,10,2025,46+,3,40,Friday
747,2025-10-04,CUST526,Female,50,Beauty,1,30.0,30.0,October,10,2025,46+,4,40,Saturday
748,2025-10-04,CUST527,Male,40,Clothing,3,50.0,150.0,October,10,2025,36-45,4,40,Saturday
749,2025-10-04,CUST528,Male,45,Beauty,1,30.0,30.0,October,10,2025,36-45,4,40,Saturday
750,2025-10-04,CUST529,Female,49,Clothing,3,25.0,75.0,October,10,2025,46+,4,40,Saturday
751,2025-10-04,CUST530,Male,24,Clothing,2,25.0,50.0,October,10,2025,18-25,4,40,Saturday
752,2025-10-04,CUST531,Female,46,Clothing,2,50.0,100.0,October,10,2025,46+,4,40,Saturday
753,2025-10-05,CUST532,Male,25,Clothing,1,30.0,30.0,October,10,2025,18-25,5,40,Sunday
754,2025-10-05,CUST533,Female,18,Electronics,4,25.0,100.0,October,10,2025,18-25,5,40,Sunday
755,2025-10-06,CUST076,Female,20,Clothing,3,25.0,75.0,October,10,2025,18-25,6,41,Monday
756,2025-10-07,CUST534,Female,41,Electronics,4,300.0,1200.0,October,10,2025,36-45,7,41,Tuesday
757,2025-10-07,CUST139,Female,40,Electronics,4,300.0,1200.0,October,10,2025,36-45,7,41,Tuesday
758,2025-10-07,CUST535,Female,25,Clothing,4,25.0,100.0,October,10,2025,18-25,7,41,Tuesday
759,2025-10-07,CUST258,Female,64,Electronics,2,50.0,100.0,October,10,2025,46+,7,41,Tuesday
760,2025-10-08,CUST536,Male,54,Beauty,1,500.0,500.0,October,10,2025,46+,8,41,Wednesday
761,2025-10-08,CUST049,Male,20,Clothing,1,500.0,500.0,October,10,2025,18-25,8,41,Wednesday
762,2025-10-09,CUST537,Male,50,Electronics,2,25.0,50.0,October,10,2025,46+,9,41,Thursday
763,2025-10-09,CUST108,Female,45,Clothing,2,25.0,50.0,October,10,2025,36-45,9,41,Thursday
764,2025-10-09,CUST538,Female,64,Clothing,1,25.0,25.0,October,10,2025,46+,9,41,Thursday
765,2025-10-10,CUST310,Female,25,Clothing,4,50.0,200.0,October,10,2025,18-25,10,41,Friday
766,2025-10-10,CUST539,Female,51,Electronics,3,300.0,900.0,October,10,2025,46+,10,41,Friday
767,2025-10-10,CUST414,Male,52,Beauty,3,25.0,75.0,October,10,2025,46+,10,41,Friday
768,2025-10-10,CUST540,Male,49,Beauty,3,25.0,75.0,October,10,2025,46+,10,41,Friday
769,2025-10-11,CUST003,Female,41,Electronics,4,30.0,120.0,October,10,2025,36-45,11,41,Saturday
770,2025-10-11,CUST541,Male,31,Clothing,1,50.0,50.0,October,10,2025,26-35,11,41,Saturday
771,2025-10-11,CUST063,Male,49,Electronics,2,25.0,50.0,October,10,2025,46+,11,41,Saturday
772,2025-10-11,CUST542,Female,63,Electronics,1,30.0,30.0,October,10,2025,46+,11,41,Saturday
773,2025-10-11,CUST029,Male,60,Electronics,4,500.0,2000.0,October,10,2025,46+,11,41,Saturday
774,2025-10-11,CUST543,Female,33,Clothing,2,25.0,50.0,October,10,2025,26-35,11,41,Saturday
775,2025-10-11,CUST114,Male,21,Electronics,4,25.0,100.0,October,10,2025,18-25,11,41,Saturday
