transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,month,month_number,year,age_group
682,2025-09-06,CUST486,Female,31,Beauty,4,300,1200,September,9,2025,26-35
683,2025-09-06,CUST307,Male,55,Beauty,2,500,1000,September,9,2025,46+
684,2025-09-06,CUST487,Male,53,Clothing,2,500,1000,September,9,2025,46+
685,2025-09-07,CUST488,Male,50,Electronics,2,25,50,September,9,2025,46+
686,2025-09-07,CUST489,Female,40,Electronics,4,50,200,September,9,2025,36-45
687,2025-09-07,CUST490,Male,61,Electronics,1,300,300,September,9,2025,46+
688,2025-09-08,CUST491,Female,19,Clothing,4,25,100,September,9,2025,18-25
689,2025-09-08,CUST492,Male,19,Electronics,2,50,100,September,9,2025,18-25
690,2025-09-08,CUST493,Female,37,Clothing,3,300,900,September,9,2025,36-45
691,2025-09-08,CUST494,Male,54,Clothing,3,30,90,September,9,2025,46+
692,2025-09-09,CUST495,Female,26,Clothing,2,50,100,September,9,2025,26-35
693,2025-09-09,CUST308,Male,22,Beauty,3,500,1500,September,9,2025,18-25
694,2025-09-09,CUST496,Female,28,Electronics,2,25,50,September,9,2025,26-35
695,2025-09-10,CUST497,Female,26,Electronics,3,50,150,September,9,2025,26-35
696,2025-09-11,CUST498,Male,51,Clothing,4,50,200,September,9,2025,46+
697,2025-09-11,CUST411,Female,52,Clothing,1,500,500,September,9,2025,46+
698,2025-09-13,CUST499,Female,52,Electronics,1,300,300,September,9,2025,46+
699,2025-09-14,CUST500,Male,57,Clothing,4,30,120,September,9,2025,46+
700,2025-09-15,CUST204,Female,46,Electronics,4,500,2000,September,9,2025,46+
701,2025-09-16,CUST501,Male,28,Beauty,2,30,60,September,9,2025,26-35
702,2025-09-16,CUST05,Male,58,Clothing,2,300,600,September,9,2025,46+
703,2025-09-16,CUST304,Female,54,Electronics,2,50,100,September,9,2025,46+
704,2025-09-17,CUST502,Male,31,Clothing,3,30,90,September,9,2025,26-35
705,2025-09-17,CUST063,Female,22,Electronics,2,25,50,September,9,2025,18-25
706,2025-09-17,CUST503,Male,21,Electronics,4,25,100,September,9,2025,18-25
707,2025-09-17,CUST026,Male,62,Clothing,1,500,500,September,9,2025,46+
708,2025-09-17,CUST504,Male,42,Beauty,3,300,900,September,9,2025,36-45
709,2025-09-18,CUST113,Female,35,Electronics,2,500,1000,September,9,2025,26-35
710,2025-09-18,CUST505,Male,57,Electronics,3,500,1500,September,9,2025,46+
711,2025-09-18,CUST211,Male,31,Electronics,3,500,1500,September,9,2025,26-35
712,2025-09-19,CUST506,Female,55,Beauty,2,25,50,September,9,2025,46+
713,2025-09-19,CUST507,Male,50,Beauty,3,25,75,September,9,2025,46+
714,2025-09-21,CUST508,Female,40,Clothing,1,500,500,September,9,2025,36-45
715,2025-09-21,CUST509,Female,34,Beauty,4,25,100,September,9,2025,26-35
716,2025-09-22,CUST510,Female,57,Clothing,4,300,1200,September,9,2025,46+
717,2025-09-22,CUST511,Male,23,Clothing,1,500,500,September,9,2025,18-25
718,2025-09-23,CUST073,Male,23,Beauty,3,25,75,September,9,2025,18-25
719,2025-09-24,CUST512,Male,56,Clothing,2,30,60,September,9,2025,46+
720,2025-09-24,CUST137,Male,50,Beauty,3,500,1500,September,9,2025,46+
721,2025-09-25,CUST513,Female,54,Clothing,1,500,500,September,9,2025,46+
722,2025-09-25,CUST257,Male,50,Beauty,3,300,900,September,9,2025,46+
723,2025-09-25,CUST514,Male,39,Beauty,4,50,200,September,9,2025,36-45
724,2025-09-26,CUST330,Male,50,Clothing,3,50,150,September,9,2025,46+
725,2025-09-28,CUST515,Male,46,Electronics,1,300,300,September,9,2025,46+
726,2025-09-28,CUST076,Female,46,Clothing,4,300,1200,September,9,2025,46+
727,2025-09-28,CUST516,Female,21,Beauty,3,300,900,September,9,2025,18-25
728,2025-09-29,CUST139,Male,62,Electronics,3,50,150,September,9,2025,46+
729,2025-09-29,CUST517,Female,19,Clothing,4,300,1200,September,9,2025,18-25
730,2025-09-29,CUST258,Male,53,Clothing,2,25,50,September,9,2025,46+
731,2025-09-29,CUST518,Male,19,Clothing,4,500,2000,September,9,2025,18-25
732,2025-09-30,CUST331,Male,45,Electronics,2,500,1000,September,9,2025,36-45
733,2025-09-30,CUST519,Male,47,Beauty,1,30,30,September,9,2025,46+
734,2025-10-01,CUST292,Female,55,Clothing,1,30,30,October,10,2025,46+
735,2025-10-01,CUST520,Female,21,Clothing,4,500,2000,October,10,2025,18-25
736,2025-10-01,CUST185,Male,18,Clothing,4,25,100,October,10,2025,18-25
737,2025-10-02,CUST521,Male,25,Clothing,1,50,50,October,10,2025,18-25
738,2025-10-02,CUST289,Female,46,Clothing,2,50,100,October,10,2025,46+
739,2025-10-02,CUST522,Male,56,Beauty,1,25,25,October,10,2025,46+
740,2025-10-02,CUST358,Female,20,Beauty,4,50,200,October,10,2025,18-25
741,2025-10-02,CUST523,Male,49,Clothing,1,300,300,October,10,2025,46+
742,2025-10-03,CUST026,Female,27,Electronics,4,500,2000,October,10,2025,26-35
743,2025-10-03,CUST524,Male,27,Beauty,4,500,2000,October,10,2025,26-35
744,2025-10-03,CUST113,Female,36,Electronics,1,25,25,October,10,2025,36-45
745,2025-10-03,CUST525,Male,63,Beauty,2,50,100,October,10,2025,46+
746,2025-10-03,CUST211,Female,51,Clothing,3,30,90,October,10,2025,46+
747,2025-10-04,CUST526,Female,50,Beauty,1,30,30,October,10,2025,46+
748,2025-10-04,CUST527,Male,40,Clothing,3,50,150,October,10,2025,36-45
749,2025-10-04,CUST528,Male,45,Beauty,1,30,30,October,10,2025,36-45
750,2025-10-04,CUST529,Female,49,Clothing,3,25,75,October,10,2025,46+
751,2025-10-04,CUST530,Male,24,Clothing,2,25,50,October,10,2025,18-25
752,2025-10-04,CUST531,Female,46,Clothing,2,50,100,October,10,2025,46+
753,2025-10-05,CUST532,Male,25,Clothing,1,30,30,October,10,2025,18-25
754,2025-10-05,CUST533,Female,18,Electronics,4,25,100,October,10,2025,18-25
755,2025-10-06,CUST076,Female,20,Clothing,3,25,75,October,10,2025,18-25
756,2025-10-07,CUST534,Female,41,Electronics,4,300,1200,October,10,2025,36-45
757,2025-10-07,CUST139,Female,40,Electronics,4,300,1200,October,10,2025,36-45
758,2025-10-07,CUST535,Female,25,Clothing,4,25,100,October,10,2025,18-25
759,2025-10-07,CUST258,Female,64,Electronics,2,50,100,October,10,2025,46+
760,2025-10-08,CUST536,Male,54,Beauty,1,500,500,October,10,2025,46+
761,2025-10-08,CUST049,Male,20,Clothing,1,500,500,October,10,2025,18-25
762,2025-10-09,CUST537,Male,50,Electronics,2,25,50,October,10,2025,46+
763,2025-10-09,CUST108,Female,45,Clothing,2,25,50,October,10,2025,36-45
764,2025-10-09,CUST538,Female,64,Clothing,1,25,25,October,10,2025,46+
765,2025-10-10,CUST310,Female,25,Clothing,4,50,200,October,10,2025,18-25
766,2025-10-10,CUST539,Female,51,Electronics,3,300,900,October,10,2025,46+
767,2025-10-10,CUST414,Male,52,Beauty,3,25,75,October,10,2025,46+
768,2025-10-10,CUST540,Male,49,Beauty,3,25,75,October,10,2025,46+
769,2025-10-11,CUST003,Female,41,Electronics,4,30,120,October,10,2025,36-45
770,2025-10-11,CUST541,Male,31,Clothing,1,50,50,October,10,2025,26-35
771,2025-10-11,CUST063,Male,49,Electronics,2,25,50,October,10,2025,46+
772,2025-10-11,CUST542,Female,63,Electronics,1,30,30,October,10,2025,46+
773,2025-10-11,CUST029,Male,60,Electronics,4,500,2000,October,10,2025,46+
774,2025-10-11,CUST543,Female,33,Clothing,2,25,50,October,10,2025,26-35
775,2025-10-11,CUST114,Male,21,Electronics,4,25,100,October,10,2025,18-25
776,2025-10-12,CUST544,Female,54,Clothing,3,30,90,October,10,2025,46+
777,2025-10-12,CUST308,Female,38,Electronics,3,50,150,October,10,2025,36-45
778,2025-10-12,CUST545,Female,31,Beauty,4,25,100,October,10,2025,26-35
779,2025-10-13,CUST305,Female,48,Electronics,5,500,2500,October,10,2025,46+
780,2025-10-13,CUST546,Male,35,Electronics,2,25,50,October,10,2025,26-35
781,2025-10-13,CUST414,Female,24,Beauty,1,500,500,October,10,2025,18-25
782,2025-10-14,CUST547,Female,27,Clothing,3,300,900,October,10,2025,26-35
783,2025-10-14,CUST548,Female,24,Clothing,1,300,300,October,10,2025,18-25
784,2025-10-15,CUST549,Male,50,Electronics,1,500,500,October,10,2025,46+
785,2025-10-15,CUST550,Female,40,Beauty,4,50,200,October,10,2025,36-45
786,2025-10-15,CUST551,Male,38,Clothing,4,25,100,October,10,2025,36-45
787,2025-10-16,CUST552,Female,36,Electronics,1,25,25,October,10,2025,36-45
788,2025-10-16,CUST553,Male,36,Beauty,3,300,900,October,10,2025,36-45
789,2025-10-16,CUST554,Male,53,Clothing,4,500,2000,October,10,2025,46+
790,2025-10-16,CUST555,Female,46,Clothing,1,25,25,October,10,2025,46+
791,2025-10-17,CUST556,Male,35,Beauty,1,25,25,October,10,2025,26-35
792,2025-10-17,CUST557,Female,19,Beauty,1,50,50,October,10,2025,18-25
793,2025-10-18,CUST558,Female,18,Beauty,1,30,30,October,10,2025,18-25
794,2025-10-18,CUST559,Female,64,Beauty,6,300,1800,October,10,2025,46+
795,2025-10-19,CUST560,Male,22,Electronics,1,300,300,October,10,2025,18-25
796,2025-10-19,CUST561,Male,37,Beauty,4,30,120,October,10,2025,36-45
797,2025-10-19,CUST562,Female,28,Clothing,3,25,75,October,10,2025,26-35
798,2025-10-19,CUST563,Female,59,Clothing,1,50,50,October,10,2025,46+
799,2025-10-20,CUST564,Male,19,Electronics,2,50,100,October,10,2025,18-25
800,2025-10-21,CUST565,Female,20,Clothing,4,300,1200,October,10,2025,18-25
801,2025-10-22,CUST566,Female,40,Clothing,4,50,200,October,10,2025,36-45
802,2025-10-22,CUST567,Female,29,Beauty,1,30,30,October,10,2025,26-35
803,2025-10-22,CUST568,Male,37,Clothing,4,25,100,October,10,2025,36-45
804,2025-10-23,CUST569,Male,22,Electronics,1,30,30,October,10,2025,18-25
805,2025-10-23,CUST570,Male,54,Beauty,3,500,1500,October,10,2025,46+
806,2025-10-23,CUST571,Female,55,Beauty,3,300,900,October,10,2025,46+
807,2025-10-23,CUST572,Female,47,Electronics,4,50,200,October,10,2025,46+
808,2025-10-24,CUST573,Female,26,Beauty,4,500,2000,October,10,2025,26-35
809,2025-10-24,CUST574,Female,43,Beauty,2,50,100,October,10,2025,36-45
810,2025-10-24,CUST575,Male,39,Electronics,4,25,100,October,10,2025,36-45
811,2025-10-24,CUST576,Female,64,Beauty,2,25,50,October,10,2025,46+
812,2025-10-25,CUST577,Female,60,Electronics,3,25,75,October,10,2025,46+
813,2025-10-25,CUST578,Male,34,Electronics,3,50,150,October,10,2025,26-35
814,2025-10-26,CUST579,Female,43,Clothing,1,500,500,October,10,2025,36-45
815,2025-10-26,CUST580,Male,53,Clothing,3,25,75,October,10,2025,46+
816,2025-10-26,CUST581,Female,25,Beauty,2,500,1000,October,10,2025,18-25
817,2025-10-27,CUST582,Female,52,Beauty,4,50,200,October,10,2025,46+
818,2025-10-27,CUST583,Male,40,Electronics,1,500,500,October,10,2025,36-45
819,2025-10-27,CUST584,Male,41,Beauty,2,50,100,October,10,2025,36-45
820,2025-10-29,CUST585,Male,24,Electronics,4,50,200,October,10,2025,18-25
821,2025-10-29,CUST586,Male,20,Electronics,1,300,300,October,10,2025,18-25
822,2025-10-29,CUST587,Female,64,Beauty,3,50,150,October,10,2025,46+
823,2025-10-29,CUST588,Male,40,Electronics,2,50,100,October,10,2025,36-45
824,2025-10-29,CUST589,Male,55,Clothing,4,30,120,October,10,2025,46+
825,2025-10-29,CUST590,Male,52,Beauty,1,25,25,October,10,2025,46+
826,2025-10-30,CUST591,Female,32,Clothing,1,300,300,October,10,2025,26-35
827,2025-10-31,CUST592,Female,42,Beauty,3,300,900,October,10,2025,36-45
828,2025-10-31,CUST593,Female,34,Electronics,4,300,1200,October,10,2025,26-35
829,2025-10-31,CUST594,Male,56,Beauty,3,30,90,October,10,2025,46+
830,2025-11-01,CUST595,Female,43,Clothing,3,50,150,November,11,2025,36-45
831,2025-11-01,CUST596,Male,61,Electronics,4,25,100,November,11,2025,46+
832,2025-11-01,CUST597,Male,21,Beauty,4,500,2000,November,11,2025,18-25
833,2025-11-01,CUST598,Male,58,Beauty,4,50,200,November,11,2025,46+
834,2025-11-02,CUST599,Male,51,Beauty,2,30,60,November,11,2025,46+
835,2025-11-02,CUST600,Female,64,Clothing,4,50,200,November,11,2025,46+
836,2025-11-02,CUST601,Female,25,Clothing,1,50,50,November,11,2025,18-25
837,2025-11-02,CUST139,Female,61,Beauty,3,30,90,November,11,2025,46+
838,2025-11-02,CUST602,Female,23,Electronics,2,300,600,November,11,2025,18-25
839,2025-11-02,CUST258,Female,54,Electronics,4,300,1200,November,11,2025,46+
840,2025-11-03,CUST603,Male,21,Clothing,2,25,50,November,11,2025,18-25
841,2025-11-04,CUST049,Male,47,Electronics,4,25,100,November,11,2025,46+
842,2025-11-05,CUST604,Male,26,Clothing,2,300,600,November,11,2025,26-35
843,2025-11-05,CUST108,Male,20,Beauty,3,500,1500,November,11,2025,18-25
844,2025-11-06,CUST605,Female,53,Clothing,3,50,150,November,11,2025,46+
845,2025-11-06,CUST310,Male,48,Clothing,1,500,500,November,11,2025,46+
846,2025-11-07,CUST606,Male,23,Beauty,1,50,50,November,11,2025,18-25
847,2025-11-07,CUST414,Female,37,Electronics,4,300,1200,November,11,2025,36-45
848,2025-11-07,CUST607,Female,45,Clothing,3,25,75,November,11,2025,36-45
849,2025-11-07,CUST590,Male,21,Clothing,2,25,50,November,11,2025,18-25
850,2025-11-07,CUST608,Male,47,Beauty,2,500,1000,November,11,2025,46+
851,2025-11-07,CUST003,Male,55,Electronics,2,25,50,November,11,2025,46+
852,2025-11-08,CUST609,Male,25,Clothing,1,300,300,November,11,2025,18-25
853,2025-11-08,CUST063,Female,23,Beauty,2,500,1000,November,11,2025,18-25
854,2025-11-09,CUST610,Male,43,Clothing,1,50,50,November,11,2025,36-45
855,2025-11-09,CUST063,Male,36,Beauty,1,25,25,November,11,2025,36-45
856,2025-11-09,CUST611,Female,37,Electronics,4,30,120,November,11,2025,36-45
857,2025-11-10,CUST612,Male,50,Electronics,2,25,50,November,11,2025,46+
858,2025-11-10,CUST613,Male,51,Electronics,2,50,100,November,11,2025,46+
859,2025-11-12,CUST413,Female,61,Electronics,3,500,1500,November,11,2025,46+
860,2025-11-12,CUST614,Female,52,Clothing,4,50,200,November,11,2025,46+
861,2025-11-13,CUST412,Female,39,Clothing,3,30,90,November,11,2025,36-45
862,2025-11-13,CUST615,Female,61,Electronics,4,300,1200,November,11,2025,46+
863,2025-11-14,CUST623,Male,41,Electronics,2,25,50,November,11,2025,36-45
864,2025-11-14,CUST616,Male,34,Electronics,1,500,500,November,11,2025,26-35
865,2025-11-14,CUST582,Female,27,Clothing,1,300,300,November,11,2025,26-35
866,2025-11-14,CUST617,Male,47,Electronics,1,50,50,November,11,2025,46+
867,2025-11-15,CUST585,Male,63,Electronics,1,500,500,November,11,2025,46+
868,2025-11-15,CUST618,Female,40,Electronics,1,300,300,November,11,2025,36-45
869,2025-11-15,CUST590,Female,49,Beauty,3,500,1500,November,11,2025,46+
870,2025-11-16,CUST619,Male,34,Electronics,4,30,120,November,11,2025,26-35
871,2025-11-17,CUST018,Female,34,Beauty,2,30,60,November,11,2025,26-35
872,2025-11-17,CUST620,Male,31,Beauty,3,25,75,November,11,2025,26-35
873,2025-11-17,CUST026,Female,26,Electronics,4,25,100,November,11,2025,26-35
874,2025-11-17,CUST621,Male,50,Beauty,1,30,30,November,11,2025,46+
875,2025-11-18,CUST113,Male,30,Electronics,4,500,2000,November,11,2025,26-35
876,2025-11-18,CUST622,Male,63,Clothing,4,30,120,November,11,2025,46+
877,2025-11-18,CUST211,Male,22,Clothing,1,25,25,November,11,2025,18-25
878,2025-11-19,CUST623,Female,42,Clothing,3,30,90,November,11,2025,36-45
879,2025-11-19,CUST624,Female,47,Clothing,1,30,30,November,11,2025,46+
880,2025-11-20,CUST625,Female,28,Beauty,2,500,1000,November,11,2025,26-35
881,2025-11-21,CUST626,Female,42,Electronics,1,300,300,November,11,2025,36-45
882,2025-11-21,CUST627,Male,44,Electronics,2,25,50,November,11,2025,36-45
883,2025-11-21,CUST628,Female,50,Electronics,1,500,500,November,11,2025,46+
884,2025-11-22,CUST629,Female,55,Clothing,2,30,60,November,11,2025,46+
885,2025-11-22,CUST630,Female,20,Clothing,4,30,120,November,11,2025,18-25
886,2025-11-22,CUST631,Male,54,Electronics,3,300,900,November,11,2025,46+
887,2025-11-23,CUST161,Female,54,Clothing,4,25,100,November,11,2025,46+
888,2025-11-23,CUST632,Male,34,Electronics,4,25,100,November,11,2025,26-35
889,2025-11-23,CUST260,Female,38,Electronics,1,50,50,November,11,2025,36-45
890,2025-11-24,CUST633,Male,57,Electronics,2,25,50,November,11,2025,46+
891,2025-11-24,CUST307,Male,51,Electronics,3,300,900,November,11,2025,46+
892,2025-11-24,CUST634,Female,45,Electronics,1,50,50,November,11,2025,36-45
893,2025-11-25,CUST213,Male,25,Electronics,1,50,50,November,11,2025,18-25
894,2025-11-25,CUST635,Female,20,Electronics,1,30,30,November,11,2025,18-25
895,2025-11-26,CUST580,Male,29,Clothing,4,30,120,November,11,2025,26-35
896,2025-11-26,CUST636,Female,22,Electronics,2,25,50,November,11,2025,18-25
897,2025-11-27,CUST615,Male,40,Electronics,2,50,100,November,11,2025,36-45
898,2025-11-27,CUST637,Male,54,Clothing,3,30,90,November,11,2025,46+
899,2025-11-27,CUST076,Female,38,Clothing,2,300,600,November,11,2025,36-45
900,2025-11-28,CUST638,Female,55,Clothing,2,30,60,November,11,2025,46+
901,2025-11-28,CUST139,Female,51,Electronics,1,30,30,November,11,2025,46+
902,2025-11-29,CUST639,Female,55,Beauty,1,50,50,November,11,2025,46+
903,2025-11-29,CUST258,Female,51,Beauty,4,50,200,November,11,2025,46+
904,2025-11-29,CUST640,Female,50,Clothing,1,500,500,November,11,2025,46+
905,2025-11-30,CUST641,Male,41,Beauty,1,300,300,November,11,2025,36-45
906,2025-11-30,CUST642,Female,22,Clothing,1,50,50,November,11,2025,18-25
907,2025-11-30,CUST643,Female,34,Electronics,1,25,25,November,11,2025,26-35
908,2025-12-01,CUST644,Female,34,Beauty,4,300,1200,December,12,2025,26-35
909,2025-12-01,CUST177,Female,41,Electronics,1,300,300,December,12,2025,36-45
910,2025-12-02,CUST645,Male,19,Beauty,3,50,150,December,12,2025,18-25
911,2025-12-02,CUST278,Female,30,Electronics,3,300,900,December,12,2025,26-35
912,2025-12-02,CUST646,Female,28,Beauty,3,50,150,December,12,2025,26-35
913,2025-12-03,CUST353,Male,64,Electronics,3,30,90,December,12,2025,46+
914,2025-12-04,CUST647,Female,40,Electronics,1,500,500,December,12,2025,36-45
915,2025-12-04,CUST178,Male,42,Beauty,3,30,90,December,12,2025,36-45
916,2025-12-04,CUST648,Male,20,Electronics,1,50,50,December,12,2025,18-25
917,2025-12-04,CUST279,Male,49,Electronics,4,50,200,December,12,2025,46+
918,2025-12-05,CUST649,Male,44,Electronics,3,30,90,December,12,2025,36-45
919,2025-12-05,CUST354,Male,38,Beauty,2,25,50,December,12,2025,36-45
920,2025-12-05,CUST650,Female,22,Beauty,3,25,75,December,12,2025,18-25
921,2025-12-05,CUST182,Male,35,Electronics,3,25,75,December,12,2025,26-35
922,2025-12-05,CUST651,Male,23,Electronics,1,50,50,December,12,2025,18-25
923,2025-12-06,CUST285,Female,58,Beauty,3,300,900,December,12,2025,46+
924,2025-12-06,CUST652,Male,57,Beauty,2,50,100,December,12,2025,46+
925,2025-12-06,CUST356,Female,19,Electronics,5,300,1500,December,12,2025,18-25
926,2025-12-06,CUST653,Male,62,Electronics,1,30,30,December,12,2025,46+
927,2025-12-06,CUST186,Male,42,Electronics,4,500,2000,December,12,2025,36-45
928,2025-12-07,CUST654,Male,56,Clothing,4,300,1200,December,12,2025,46+
929,2025-12-07,CUST290,Female,26,Beauty,3,25,75,December,12,2025,26-35
930,2025-12-08,CUST655,Male,39,Clothing,4,50,200,December,12,2025,36-45
931,2025-12-08,CUST361,Male,60,Beauty,4,30,120,December,12,2025,46+
932,2025-12-08,CUST656,Female,63,Beauty,4,25,100,December,12,2025,46+
933,2025-12-08,CUST105,Female,21,Beauty,1,30,30,December,12,2025,18-25
934,2025-12-09,CUST657,Male,43,Beauty,1,500,500,December,12,2025,36-45
935,2025-12-09,CUST204,Male,46,Beauty,1,50,50,December,12,2025,46+
936,2025-12-09,CUST658,Female,62,Beauty,4,50,200,December,12,2025,46+
937,2025-12-09,CUST304,Female,51,Beauty,1,500,500,December,12,2025,46+
938,2025-12-09,CUST659,Female,40,Clothing,4,50,200,December,12,2025,36-45
939,2025-12-09,CUST660,Female,54,Electronics,1,300,300,December,12,2025,46+
940,2025-12-10,CUST661,Female,28,Electronics,1,30,30,December,12,2025,26-35
941,2025-12-10,CUST662,Male,23,Clothing,2,25,50,December,12,2025,18-25
942,2025-12-10,CUST663,Female,35,Clothing,3,500,1500,December,12,2025,26-35
943,2025-12-10,CUST664,Male,38,Clothing,4,300,1200,December,12,2025,36-45
944,2025-12-11,CUST665,Male,59,Clothing,2,25,50,December,12,2025,46+
945,2025-12-11,CUST666,Male,53,Beauty,1,25,25,December,12,2025,46+
946,2025-12-12,CUST667,Female,58,Electronics,4,500,2000,December,12,2025,46+
947,2025-12-12,CUST668,Male,55,Beauty,1,300,300,December,12,2025,46+
948,2025-12-13,CUST669,Male,51,Electronics,3,25,75,December,12,2025,46+
949,2025-12-13,CUST670,Female,34,Electronics,2,25,50,December,12,2025,26-35
950,2025-12-13,CUST671,Male,54,Clothing,3,300,900,December,12,2025,46+
951,2025-12-14,CUST672,Male,42,Beauty,2,50,100,December,12,2025,36-45
952,2025-12-14,CUST673,Female,55,Clothing,1,25,25,December,12,2025,46+
953,2025-12-15,CUST674,Male,29,Beauty,3,30,90,December,12,2025,26-35
954,2025-12-15,CUST675,Male,40,Electronics,3,300,900,December,12,2025,36-45
955,2025-12-16,CUST105,Male,59,Clothing,1,25,25,December,12,2025,46+
956,2025-12-16,CUST676,Female,39,Clothing,3,500,1500,December,12,2025,36-45
957,2025-12-16,CUST204,Female,38,Electronics,4,30,120,December,12,2025,36-45
958,2025-12-17,CUST677,Female,44,Electronics,2,25,50,December,12,2025,36-45
959,2025-12-17,CUST304,Male,48,Electronics,2,30,60,December,12,2025,46+
960,2025-12-18,CUST678,Male,23,Clothing,2,30,60,December,12,2025,18-25
961,2025-12-18,CUST585,Female,44,Beauty,4,50,200,December,12,2025,36-45
962,2025-12-18,CUST679,Male,57,Clothing,2,30,60,December,12,2025,46+
963,2025-12-18,CUST625,Male,51,Beauty,1,50,50,December,12,2025,46+
964,2025-12-19,CUST680,Female,29,Clothing,3,300,900,December,12,2025,26-35
965,2025-12-19,CUST616,Female,62,Clothing,4,50,200,December,12,2025,46+
966,2025-12-19,CUST681,Male,24,Electronics,2,500,1000,December,12,2025,18-25
967,2025-12-20,CUST623,Male,27,Beauty,1,25,25,December,12,2025,26-35
968,2025-12-20,CUST682,Male,62,Clothing,3,300,900,December,12,2025,46+
969,2025-12-20,CUST625,Female,34,Clothing,3,300,900,December,12,2025,26-35
970,2025-12-20,CUST683,Female,43,Electronics,4,500,2000,December,12,2025,36-45
971,2025-12-20,CUST363,Female,38,Electronics,4,50,200,December,12,2025,36-45
972,2025-12-21,CUST684,Female,45,Beauty,4,25,100,December,12,2025,36-45
973,2025-12-22,CUST063,Male,63,Clothing,1,50,50,December,12,2025,46+
974,2025-12-23,CUST685,Female,19,Beauty,1,30,30,December,12,2025,18-25
975,2025-12-23,CUST026,Female,60,Clothing,4,50,200,December,12,2025,46+
976,2025-12-23,CUST686,Female,18,Beauty,2,300,600,December,12,2025,18-25
977,2025-12-23,CUST113,Female,53,Electronics,3,25,75,December,12,2025,46+
978,2025-12-23,CUST687,Female,43,Clothing,3,50,150,December,12,2025,36-45
979,2025-12-23,CUST211,Male,46,Beauty,1,25,25,December,12,2025,46+
980,2025-12-24,CUST688,Male,38,Electronics,3,25,75,December,12,2025,36-45
981,2025-12-24,CUST689,Female,28,Electronics,2,30,60,December,12,2025,26-35
982,2025-12-25,CUST690,Male,57,Beauty,3,30,90,December,12,2025,46+
983,2025-12-26,CUST691,Female,28,Clothing,1,300,300,December,12,2025,26-35
984,2025-12-26,CUST692,Female,53,Clothing,1,500,500,December,12,2025,46+
985,2025-12-26,CUST693,Male,56,Electronics,2,25,50,December,12,2025,46+
986,2025-12-26,CUST694,Male,57,Clothing,2,500,1000,December,12,2025,46+
987,2025-12-26,CUST094,Female,52,Clothing,3,300,900,December,12,2025,46+
988,2025-12-26,CUST695,Female,51,Clothing,3,25,75,December,12,2025,46+
989,2025-12-27,CUST696,Female,64,Electronics,1,25,25,December,12,2025,46+
990,2025-12-27,CUST697,Male,41,Beauty,2,500,1000,December,12,2025,36-45
991,2025-12-28,CUST198,Female,39,Clothing,2,50,100,December,12,2025,36-45
992,2025-12-28,CUST698,Female,22,Electronics,2,30,60,December,12,2025,18-25
993,2025-12-28,CUST699,Female,50,Electronics,3,50,150,December,12,2025,46+
994,2025-12-29,CUST700,Male,53,Beauty,2,500,1000,December,12,2025,46+
995,2025-12-29,CUST256,Female,64,Clothing,4,30,120,December,12,2025,46+
996,2025-12-29,CUST346,Female,37,Clothing,1,50,50,December,12,2025,36-45
997,2025-12-29,CUST701,Male,36,Beauty,3,30,90,December,12,2025,36-45
998,2025-12-31,CUST443,Female,52,Beauty,4,25,100,December,12,2025,46+
999,2025-12-31,CUST702,Female,60,Electronics,3,50,150,December,12,2025,46+
1000,2025-12-31,CUST703,Male,34,Electronics,4,30,120,December,12,2025,26-35
